id,institution_type,name,address,postal_code,state,status,source_file,Name of the college,Affiliated To University,College address,District,State,Year of Estb.,Teaching Upto,Govt or Non Govt,Aided or Unaided,unique_id,latitude,longitude,address_quality,geocoding_priority,geocoding_confidence,geocoding_source
125.0,Deemed to be Universities,Tata Institute of Fundamental Research,"Dr Homi Bhabha Road, Navy Nagar, Colaba, Mumbai, District nan, Maharashtra",400005.0,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_181,18.9072598,72.8094811,80,2,0.8500000000000001,google
126.0,Deemed to be Universities,Tata Institute of Social Sciences,"VN Purav Marg, Deonar, Chembur, Mumbai, District nan, Maharashtra",400088.0,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_182,19.0459446,72.9098689,80,2,0.8500000000000001,google
127.0,Deemed to be Universities,TERI School of Advanced studies,"10 Institutional Area, Vasant Kunj, New Delhi, District nan",110070.0,Delhi,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_183,28.544115,77.1488545,80,2,1.0,google
128.0,Deemed to be Universities,Thapar Institute of Engineering & Technology,"Post Office Box 32, Bhadson Road, Patiala, District nan, Punjab",147004.0,Punjab,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_184,30.3589466,76.3731947,80,2,1.0,google
129.0,Deemed to be Universities,The Gandhiigram Rural Institute,"Gandhigram, Dindigul District rict, Chinnalapatti, District nan, Tamil Nadu",624302.0,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_185,10.2816816,77.9295807,80,2,0.6,google
130.0,Deemed to be Universities,The LNM Institute of Information Technology,"Gram-Rupa ki Nangal, Post-Sumel, District rict-Jaipur, Rajasthan",302031.0,Rajasthan,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_186,26.9343648,75.9169275,80,2,0.6,google
34.0,Central,Manipur University,"Canchipur, Imphal, Manipur, District nan",795003.0,Manipur,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_33,24.7475489,93.93695799999999,80,2,0.6,google
131.0,Deemed to be Universities,Tilak Maharashtra Vidyapeeth,"Vidyapeeth Bhavan, Mukundnagar, Gultekdi, Pune, District nan, Maharashtra",411037.0,Maharashtra,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_187,18.4930908,73.86500079999999,80,2,0.8,google
132.0,Deemed to be Universities,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,"Avadi-Vel Tech Road, Avadi, Chennai, District nan, Tamil Nadu",600062.0,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_188,13.160506,80.099098,80,2,0.8,google
133.0,Deemed to be Universities,Velagapudi Ramakrishna Siddhartha Engineering College,"Vasantha Nagar, Kanuru, Vijayawada, Krishna District rict, District nan, Andhra Pradesh",520007.0,Andhra Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_189,16.482218,80.69256949999999,80,2,1.0,google
11.0,Private,Ahmedabad University,"Ahmedabad University, Commerce Six Roads, Navrangpura, Ahmedabad, GujaratAhmedabad, District nan",380009.0,Gujarat,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_205,23.0381364,72.5543807,80,2,0.8,google
134.0,Deemed to be Universities,Vellore Institute of Technology,"Tiruvalam Rd, Katpadi, Vellore, District nan, Tamil Nadu",632014.0,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_190,12.9653375,79.151404,80,2,0.8500000000000001,google
136.0,Deemed to be Universities,"Vignan's Foundation for Science, Technology and Research","Vadlamudi, Guntur, District nan, Andhra Pradesh",522213.0,Andhra Pradesh,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_192,16.2355855,80.5605111,80,2,0.6,google
33.0,Central,Mahatma Gandhi Central University,"Camp Office Opposite Circuit House, Motihari, District t East Champaran, District nan, Bihar",845401.0,Bihar,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_32,26.6307176,84.89664309999999,80,2,0.8,google
137.0,Deemed to be Universities,Vinayaka Mission’s Research Foundation,"NH47, Sankari Main Road, Salem, District nan, Tamil Nadu",636308.0,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_193,11.5795579,78.0461778,80,2,1.0,google
138.0,Deemed to be Universities,Yenepoya,"University road, Deralaktte, Mangalore, District nan, Karnataka",575018.0,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_194,12.8083428,74.8936081,80,2,0.6,google
1.0,Private,A.K.S. University,"SherGanj, Satna, District nan, Madhya Pradesh",485001.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_195,24.5714846,80.7907103,80,2,0.6,google
3.0,Private,AAFT University of Media and Arts,"Village -Maath, Tehsil sil-Tilda, District -Raipur, District nan, Chhattisgarh",493225.0,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_197,21.3929511,81.9043672,80,2,0.6,google
32.0,Central,Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya,"Gandhi Hills, Post- Hindi Vishwavidyalaya, Wardha, District nan, Maharashtra",442001.0,Maharashtra,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_31,20.8049123,78.5660852,80,2,0.6,google
4.0,Private,Abhilashi University,"Chailchowk ChaichiotTehsil chachyot, distt. Mandi, District nan, Himachal Pradesh",175045.0,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_198,31.5654407,77.0003067,80,2,0.6,google
5.0,Private,Abhyuday University,"Garam Magriya, Khandwa Road, Khargone, District nan, Madhya Pradesh",451001.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_199,21.8264035,75.6993486,80,2,0.6,google
6.0,Private,Adamas University,"Barasat - Barrackpore Rd, 24 Parganas North, Jagannathpur, Kolkata, West Bengal Barberia, Post Office JagannathpurPS Barasat, Kolkata, District nan",700126.0,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_200,22.7573478,88.4351291,80,2,0.8500000000000001,google
7.0,Private,Adani University,"Shantigram Township, Near Vaishnodevi Circle, Ahmedabad, District nan, Gujarat",382421.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_201,23.1362081,72.5422963,80,2,0.8500000000000001,google
31.0,Central,Jawaharlal Nehru University,"New Mehrauli Road, New Delhi, District nan",110067.0,Delhi,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_30,28.5165633,77.2230546,80,2,0.8500000000000001,google
8.0,Private,Adesh University,"NH-7, Barnala Road, Bhucho, BathindaBathinda, District nan, Punjab",151101.0,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_202,30.2328988,74.9368528,80,2,0.8,google
9.0,Private,Adichunchanagiri University,"B G Nagara NH-75, Tq- Nagamangala, District - Mandya, District nan, Karnataka",571448.0,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_203,13.0213539,77.0705723,80,2,0.8500000000000001,google
135.0,Deemed to be Universities,VELS Institute of Science Technology & Advanced Studies (VISTAS),"Velan Nagar, Pallavaram, Chennai, District nan, Tamil Nadu",600117.0,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_191,12.9563237,80.1616971,80,2,0.6,google
120.0,Deemed to be Universities,St. Aloysius,"St Aloysius College Road, Kodialbail, Post Box 720, Mangalore, District nan, Karnataka",575003.0,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_176,12.8731163,74.8452081,80,2,0.8500000000000001,google
45.0,Private,Ashoka University,"Plot No. 2, Rajiv Gandhi Education City, Kundli, NCR Sonepat, District nan, Haryana",131028.0,Haryana,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_239,28.9416006,77.1312586,80,2,0.6,google
47.0,Private,Assam Don Bosco University,"Azara, Guwahati, District nan, Assam",781017.0,Assam,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_241,26.1238778,91.61734969999999,80,2,0.6,google
78.0,Private,C. V. Raman Global University,"Bidyanagar, Mahura, Janla, Bhubaneswar, District nan, Odisha",752054.0,Odisha,2(f),Private Uni.csv,,,,,,,,,,Private_272,20.216212,85.7128096,80,2,0.6,google
79.0,Private,Capital University,"Ranchi-Patna Main Road, District rict-Koderma, District nan, Jharkhand",825410.0,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_273,24.5886371,85.5326067,80,2,0.8500000000000001,google
81.0,Private,Career Point University,"Alniya, NH-52, Jhalawar Road, Kota, Rajasthan, District nan",325003.0,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_275,25.0322371,75.90927719999999,80,2,0.8,google
387.0,Private,Shri Ramswaroop Memorial University,"Village -Hadauri, Post-Tindola, Lucknow-Deva Road, BarabankiLucknow-Deva Road, Barabanki, District nan, Uttar Pradesh",225003.0,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_581,26.9649322,81.1173248,80,2,0.8500000000000001,google
18.0,Central,Central University of Punjab,"VPO-Ghudda, District t. Bathinda, District nan, Punjab",151401.0,Punjab,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_17,30.1244756,74.78929509999999,80,2,0.6,google
84.0,Private,CEPT University (Formerly Centre for Environmental Planning and Technology University),"University Road, Navrangpura, Ahmedabad, District nan, Gujarat",380009.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_278,23.0339621,72.5491522,80,2,0.8500000000000001,google
85.0,Private,Chanakya University,"Brigade Orchards, Rayasandru Village age, Kasaba Hobli, Devanahalli Taluka uk, Bengaluru Rural District rict, District nan, Karnataka",562110.0,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_279,13.165214,77.4092323,80,2,0.6,google
86.0,Private,Chandigarh University,"NH-95, Chandigarh Ludhiana Highway, Gharuan, Mohali, Punjab.Punjab, District nan",140413.0,Punjab,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_280,30.769758,76.5755533,80,2,0.8,google
87.0,Private,Charotar University of Science & Technology,"Off Nadiad-Petlad Highway Road, Changa, District nan, Gujarat",388415.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_281,22.5902575,72.8005865,80,2,0.6,google
88.0,Private,Chhatrapati Shivaji Maharaj University,"Near Shedung toll plaza, Old Mumbai-Pune Highway, Panvel, Navi Mumbai, MaharashtraOld Mumbai pune highway, panvel, navi mumbai, District nan",410206.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_282,18.7279734,73.6540415,80,2,0.8500000000000001,google
89.0,Private,Chirayu University,"Bhopal-Indore Highway, Near Bairagarh, Bhainsakhedi, District nan, Madhya Pradesh",462030.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_283,22.9949634,76.55024,80,2,0.8500000000000001,google
90.0,Private,Chitkara  University,"Chandigarh-Patiala National Highway, Village age Jhansla, Tehsil sil Rajpura, District rict PatialaNH-64, JhansalaV, Rajpura PatialaNULL, District nan, Punjab",140401.0,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_284,30.4696268,76.56835219999999,80,2,0.8,google
91.0,Private,Chitkara University,"HIMUDA Education HubPIN: jore-Barotiwala Highway NH_21ASolan, District nan, Himachal Pradesh",,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_285,30.9225523,76.8317325,80,2,0.6,google
17.0,Central,Central University of Odisha,"Sunabeda, Post NAD, District Koraput, District nan, Odisha",763004.0,Odisha,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_16,18.7361387,82.8348087,80,2,0.6,google
77.0,Private,C. U. Shah University,"Surendranagar- Ahmedabad HighwayNr. Kothariya Village age, Wadhwan CitySurendranagar, District nan, Gujarat",363030.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_271,23.022505,72.5713621,80,2,0.6,google
94.0,Private,"COER University, Roorkee","7KM. on Roorkee -Haridwar Road, Vardhmanpuram, Roorkee, District nan, Uttarakhand",247667.0,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_288,29.9281544,78.1346534,80,2,0.8500000000000001,google
96.0,Private,D Y Patil International University,"Sector No. 29, Pradhikaran, Akurdi, PuneAkurdi, Pune, District nan, Maharashtra",411044.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_290,18.6500457,73.7690453,80,2,1.0,google
97.0,Private,D. Y. Patil  Agriculture and Technical University,"Taluka sandeKolhapur, District nan, Maharashtra",416112.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_291,17.7228113,73.944432,80,2,0.6,google
98.0,Private,D. Y. Patil University,"Sr No 124 126, Ambi, Taluka -Maval, MIDC Road, Taluka egaon Dabhade, Pune, District nan, Maharashtra",410507.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_292,18.7597521,73.6793734,80,2,0.6,google
99.0,Private,D.A.V University,"Village age Sarmastpur, Jalandhar-Pathankot National Highway, JalandharSamastpur Village age, Jalandhar, India, District nan, Punjab",144012.0,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_293,31.4168287,75.6178991,80,2,0.6,google
100.0,Private,Darshan University,"Rajkot-Morbi Highway, District t. Rajkot, District nan, Gujarat",363650.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_294,22.4570732,70.775145,80,2,0.8500000000000001,google
101.0,Private,Dayananda Sagar University,"Innovation Campus, Hosur Main Road, Kudlu Gate, BangaloreKumaraswamy Layout, BangloreKarnataka, District nan",560114.0,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_295,12.8918529,77.6383595,80,2,0.8500000000000001,google
102.0,Private,DBS Global University,"122 MI, Behind Pharma City, Selaqui, Dehradun, District nan, Uttarakhand",248011.0,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_296,30.3702665,77.8560224,80,2,0.8,google
103.0,Private,DES Pune University,"Pune Mukunddas Lohia Academic Complex, BMCC, Shivaninagar, Taluka uka-Haveli, Pune, District nan, Maharashtra",411004.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_297,18.5192833,73.8363267,80,2,0.8,google
105.0,Private,Dev Bhoomi Uttarakhand University,"Navgaon, ManduwalaDehradun, District nan, Uttarakhand",,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_299,30.387115,77.94047680000001,80,2,0.8,google
106.0,Private,Dev Sanskriti Vishwavidyalaya,"Village age Sankra Kumhari, District rict Durg, District nan, Chhattisgarh",490042.0,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_300,21.2477322,81.5161238,80,2,0.6,google
107.0,Private,Dev Sanskriti Vishwavidyalaya,"Gayatrikunj, Shantikunj, Haridwar, District nan, Uttarakhand",249411.0,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_301,29.992474,78.19173599999999,80,2,1.0,google
108.0,Private,Dhanalakshmi Srinivasan University,"SamayapuramTiruchirapalli, District nan, Tamil Nadu",621112.0,Tamil Nadu,2(f),Private Uni.csv,,,,,,,,,,Private_302,10.9193856,78.74090749999999,80,2,0.6,google
109.0,Private,Dhirubhai Ambani University,"DAIICT, Near Indroda Circle, Gandhinagar, District nan, Gujarat",382007.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_303,23.188537,72.62891549999999,80,2,1.0,google
110.0,Private,DIT University,"Mussoorie Diversion Road, Makkawala, Post Office Bhagwantpur, Dehradun, UttarakhandMakkawala, Dehradun, District nan",,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_304,30.3715437,78.07744249999999,80,2,0.8,google
95.0,Private,CT University,"VPO-SIDHWAN KHURD, CHOWKI MANN, TEHSIL-JAGRAON, LUDHIANALudhiana, District nan, Punjab",142024.0,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_289,30.8304886,75.5524157,80,2,0.6,google
46.0,Private,Asian International University,"Ghari, Awang Leikai, District - Imphal West, District nan, Manipur",795140.0,Manipur,2(f),Private Uni.csv,,,,,,,,,,Private_240,24.7782798,93.90961209999999,80,2,0.6,google
76.0,Private,Brainware University,"398, Ramkrishnapur Road, Barasat, KolkataNorth 4 Pgs., West Bengal, District nan",700125.0,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_270,22.7306795,88.4929475,80,2,1.0,google
73.0,Private,Bir Tikendrajit University,"South View, Canchipur, Imphal WestManipur, District nan",795003.0,Manipur,2(f),Private Uni.csv,,,,,,,,,,Private_267,24.7475489,93.93695799999999,80,2,0.6,google
26.0,Central,Guru Ghasidas Vishwavidyalaya,"Main Campus, Koni, Bilaspur, District nan, Chhattisgarh",495009.0,Chhattisgarh,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_25,22.1293214,82.1360026,80,2,0.6,google
25.0,Central,Gati Shakti Vishwavidyalaya,"Gati Shakti Vishwavidyalaya, Lalbaug, Vadodara, District nan, Gujarat",390004.0,Gujarat,,Central Uni.csv,,,,,,,,,,Central_24,22.280848,73.20281,80,2,0.6,google
24.0,Central,English & Foreign Languages University,"Near Tarnaka, Hyderabad, District nan, Telangana",500007.0,Telangana,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_23,17.4300625,78.5415931,80,2,0.6,google
23.0,Central,Dr. Rajendra Prasad Central Agricultural University,"Pusa, Samastipur, District nan, Bihar",848125.0,Bihar,,Central Uni.csv,,,,,,,,,,Central_22,25.978048,85.6488356,80,2,0.6,google
48.0,Private,Assam Down Town University,"Sankar Madhab Path, Gandhinagar, Panikhaiti, Guwahati, District nan, Assam",781026.0,Assam,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_242,26.1415296,91.8141002,80,2,0.8500000000000001,google
49.0,Private,ATLAS SKILLTECH UNIVERSITY,"TOwer 1, Equinox Business Park, OBandra-Kurla Complex BKC, LBS Marg, Kurla West, Mumbai, District nan, Maharashtra",400070.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_243,19.1284994,72.9252816,80,2,0.8500000000000001,google
50.0,Private,Atmiya University,"Yogidham Gurukul, Kalawad Road, RajkotKalawad Road Rajkot, District nan, Gujarat",360005.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_244,22.2791886,70.7524691,80,2,0.6,google
22.0,Central,Dr. Harisingh Gour Vishwavidyalaya,"Sagar, Gour Nagar, Patharia Hills, District nan, Madhya Pradesh",470003.0,Madhya Pradesh,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_21,23.861159,78.80499089999999,80,2,0.6,google
52.0,Private,Auniati University,"Kaliapani, Teok, District Jorhat, District nan, Assam",785112.0,Assam,2(f),Private Uni.csv,,,,,,,,,,Private_246,26.8356383,94.46195329999999,80,2,0.6,google
53.0,Private,"AURO University, Surat","Earthspace, Hazira RoadOpposite ONGC, Surat, Gujarat., District nan",394510.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_247,21.13451,72.64771999999999,80,2,0.8,google
54.0,Private,Avantika University,"Avantika University, Vishwanathpuram, Lekoda Village age, Ujjian, MP, IndiaLekoda Village ageUjjain, District nan, Madhya Pradesh",456006.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_248,23.0871966,75.7169952,80,2,0.8,google
55.0,Private,Azim Premji University,"Bypass Road, Kanhasaiya, Tehsil sil-Huzur, Bhopal, District nan, Madhya Pradesh",462010.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_249,23.2713967,77.33783679999999,80,2,0.8,google
21.0,Central,Central University of Tamil Nadu,"Neelakudi, Tiruvarur, District nan, Tamil Nadu",610005.0,Tamil Nadu,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_20,10.8179279,79.611584,80,2,0.8500000000000001,google
56.0,Private,Azim Premji University,"Survey No 66, Burugunte Village age, Bikkanahalli Main Rd, Sarjapura, Bengaluru, District nan, Karnataka",562125.0,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_250,12.8501155,77.7787049,80,2,0.8500000000000001,google
74.0,Private,Birla Global University,"IDCO Plot-2, Institutional Area, Gothapatna, Bhubaneswar, OdishaInstitutional Area, VIII-Gothapatna, P.S-Chandaka, Bhubaneswar, District nan",751029.0,Odisha,2(f),Private Uni.csv,,,,,,,,,,Private_268,20.2668022,85.8318196,80,2,0.8500000000000001,google
57.0,Private,Baba Mast Nath University,"ASTHAL BOHAR, ROHTAK Rohtak, Haryana., District nan",124001.0,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_251,28.8957304,76.6513787,80,2,0.6,google
59.0,Private,Babu Dinesh Singh University,"Farathiya, Garhwa, District nan, Jharkhand",822114.0,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_253,24.1737635,83.8567867,80,2,0.8,google
60.0,Private,Baddi University of Emerging Sciences & Technology,"Makhnumajra, BADDI, District t. Solan, District nan, Himachal Pradesh",173205.0,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_254,30.9564876,76.79422,80,2,0.8,google
61.0,Private,Bahra University,"Waknaghat Tehsil sil Kandaghat SolanTehsil-KandaghatDistt. Solan, District nan, Himachal Pradesh",173234.0,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_255,30.9643533,77.1009497,80,2,0.8,google
62.0,Private,Bareilly International University,"Rohilkhand Medical College Campus, Pilibhit Bypass Road, Bareilly, District nan, Uttar Pradesh",243006.0,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_256,28.380642,79.462238,80,2,1.0,google
20.0,Central,Central University of South Bihar,"SH-7, Gaya-Panchanpur Road, Village ageKarhara, Post- Fatehpur, P.S. Tekari, District rict-Gaya, District nan, Bihar",824236.0,Bihar,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_19,24.8916966,84.864394,80,2,0.8500000000000001,google
63.0,Private,Bennett University,"Plot No.8-11, Tech Zone II, Greater NoidaTechZone II, Greater Noida, District nan, Uttar Pradesh",201310.0,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_257,28.454952,77.588155,80,2,0.8,google
64.0,Private,Bhabha University,"NH-12, Hoshangabad, Jatkhedi, Bhopal, District nan, Madhya Pradesh",462026.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_258,23.1719292,77.4648184,80,2,1.0,google
65.0,Private,Bhagwan Mahavir University,"VIP Road, Vesu, SuratVesu, Surat, District nan, Gujarat",395007.0,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_259,21.1397467,72.7715974,80,2,0.8500000000000001,google
66.0,Private,Bhagwant Global University,"Village age Post- Uttari Jhandi ChaurTehsil- Kotdwar, District t.- Pauri Garhwal, District nan, Uttarakhand",246149.0,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_260,29.7453063,78.5198073,80,2,0.6,google
67.0,Private,Bhagwant University,"Sikar Road, Ajmer, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_261,26.1668245,74.7805192,80,2,0.6,google
19.0,Central,Central University of Rajasthan,"NH-8, Bandar Sindri, Kishangarh District -Ajmer, District nan, Rajasthan",305801.0,Rajasthan,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_18,26.5981243,75.0372876,80,2,0.6,google
70.0,Private,Bharti Vishwavidyalay,"ChankhuriDurg, District nan, Chhattisgarh",491001.0,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_264,21.2786567,81.8661442,80,2,0.6,google
71.0,Private,Bhartiya Skill Development University,"Plot No. SIINST001, Social Infrastructure Zone, Mahindra World City, Off Ajmer Road, Jaipur, District nan, Rajasthan",302037.0,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_265,26.8938045,75.7472084,80,2,0.8500000000000001,google
72.0,Private,Bhupal Nobles University,"Maharana Pratap Station RoadSevashram Circle, Udaipur, District nan, Rajasthan",313001.0,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_266,24.6198776,73.89014279999999,80,2,0.8,google
58.0,Private,Babu Banarasi Das University,"55, Babu Banarasi Das Nagar, Lucknow, District nan, Uttar Pradesh",201206.0,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_252,26.8532729,80.98011389999999,80,2,1.0,google
53.0,Central,Tripura University,"NH8, University RdSuryamani Nagar, Agartala, District nan, Tripura",799130.0,Tripura,2(f) & 12(B),Central Uni.csv,,,,,,,,,,Central_52,23.8072867,91.3155437,80,2,0.8500000000000001,google
119.0,Deemed to be Universities,Sri Siddhartha Academy of Higher Education,"Agalakote, B.H. Road, Tumkur, District nan, Karnataka",572107.0,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_175,13.748064,75.7722083,80,2,0.8500000000000001,google
117.0,Deemed to be Universities,Sri Ramachandra Institute of Higher Education and Research,"No.1 Ramachandra Nagar, Porur, Chennai, District nan, Tamil Nadu",600116.0,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_173,12.9930453,80.14530069999999,80,2,0.6,google
28.0,Deemed to be Universities,Dr. M.G.R. Educational and Research Institute,"E.V.R Periyar Salai NH4 Highway, Maduravoyal, Chennai, District nan, Tamil Nadu",600095.0,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_84,13.0573845,80.1281856,80,2,0.8,google
29.0,Deemed to be Universities,Forest Research Institute,"Chakarata Rd, Post Office , Indian Military Academy, Dehradun, District nan, Uttarakhand",248006.0,Uttarakhand,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_85,30.3363645,77.9727937,80,2,0.8500000000000001,google
30.0,Deemed to be Universities,Gandhi Institute of Technology and Management (GITAM),"Gandhi Nagar, Rushikonda, Visakhapatnam, District nan, Andhra Pradesh",530045.0,Andhra Pradesh,2(f) & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_86,17.7925467,83.38420219999999,80,2,0.6,google
31.0,Deemed to be Universities,Gokhale Institute of Politics & Economics,"846 Shivajinagar, BMCC Road, Pune, District nan, Maharashtra",411004.0,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_87,18.521016,73.836857,80,2,1.0,google
32.0,Deemed to be Universities,Graphic Era,"Bell Road, Clement Town, Dehradun, District nan, Uttarakhand",248002.0,Uttarakhand,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_88,30.2690433,77.9916841,80,2,0.8500000000000001,google
33.0,Deemed to be Universities,Gujarat Vidyapith,"Ashram Road, Ahmedabad, District nan, Gujarat",380014.0,Gujarat,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_89,23.0446855,72.5701536,80,2,0.8500000000000001,google
34.0,Deemed to be Universities,Gurukul Kangri Vidyapeeth,"Jagjeetpur, Haridwar, District nan, Uttarakhand",249404.0,Uttarakhand,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_90,29.9173873,78.13159209999999,80,2,0.6,google
35.0,Deemed to be Universities,Hindustan Institute of Technology  and Science (HITS),"Rajiv Gandhi Salai, Padur, Kelambakkam, Chennai, District nan, Tamil Nadu",603103.0,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_91,12.789667,80.2215842,80,2,0.6,google
36.0,Deemed to be Universities,"Homi Bhabha National Institute, Regd. Office","Training School Complex, Anushaktinagar, District nan, Maharashtra",400094.0,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_92,19.0335123,72.9258948,80,2,1.0,google
